,HumanRecognition,HITId,AssignmentId,WorkerId,ca,no,tr,fr
150,None of the Above,311HQEI8SVFK5PTDJP8RVH0RPZQ7Z8,3SB4CE2TJZUG6GPPFC1SX7ISKUUXAE,A094612415T5EHTYKXTQ,airplane,19,rzplus,37
151,Airplane,3ZQA3IO32EQUVZ04S0G1E92A29RO1U,36WLNQG7839CJQ30QLBW4THRM8IEBZ,A39FOF5RQ9CQAF,airplane,19,rzplus,55
152,Airplane,36D1BWBEIQ0DKHXOYO12RONAZ8AM20,3EF8EXOTT5UJH8702PTYVXHA2HB1JZ,AF2RVFRGP7GXX,airplane,20,rxplus,1
153,Airplane,3KTZHH2OOLEO6WZDE5A31F0DLFT8MU,3FPRZHYEP26OI6L96IL0ME71Y2T3V6,AJM4334V07JDQ,airplane,20,rxplus,19
154,Airplane,3XDSWAMB35RH3ENINAXPKAG1L7LQCF,31T4R4OBOWFAKGGWHDTL93VSI0T7CG,A3GJ43NLKYZ7O,airplane,20,rxplus,37
155,Airplane,36FFXPMSUCN5ZALIUPJM6WIHJYDHOC,3DR23U6WE9DCFCXHQ72H4NNDSAZTEB,AORRGKTLLKLU0,airplane,20,rxplus,55
156,Airplane,3XEIP58NM3MJKAIFNJ91EMISKJPZL3,3PH3VY7DJPW2IOS7HZL5CHVUKCRZWI,A3E7ZJB271LWC4,airplane,20,rzplus,1
157,Airplane,30QQTY5GNNJ3JQZ3D29JEPLCNHAU75,3SB4CE2TJZUG6GPPFC1SX7ISKU8AX5,A3PIU3R3IE6VDW,airplane,20,rzplus,19
158,Airplane,31N9JPQXJSHNHPL6TAJ9R7ICTOENH9,34T446B1C4DW25GCWE8CUOL5ARTC01,AQ0YWEW29GSIJ,airplane,20,rzplus,37
159,Airplane,3QTFNPMJD9H98AL0ZWPGREMHPEZNZ3,3ND9UOO81O1IDZB32YUW42KW563WLM,A39FOF5RQ9CQAF,airplane,20,rzplus,55
160,Airplane,3HY86PZXQ1H8J8NFYMD59X8WY05E1M,3TS1AR6UQUDHNS068FJMH9GVCWN7FS,A3OLRWACCCCUTU,airplane,21,rxplus,1
161,Airplane,3G57RS03IK4FCACI6PKGAMCODKB52Y,3QXNC7EIPMUU4799KUYLSYKX4YO90Z,AQ0YWEW29GSIJ,airplane,21,rxplus,19
162,Airplane,367O8HRHLJ7QLQPGMZGCWCJEBIPS4T,3Z7ISHFUH4URSNWPJW5ZY1S821T8Z9,AJ7JFYKBG85ZV,airplane,21,rxplus,37
163,Airplane,3MDKGGG62TM5FD69UNEH3FZE9SE6TM,3YWRV122CWYA6O2FD96RH9DT0LA8UK,AORRGKTLLKLU0,airplane,21,rxplus,55
164,Airplane,3126F2F5GB2B006HJOOVATQU1NIEPB,3ZDAD0O1T5CLLCOYLCS9SC8K8I6XTO,A3NODCZ06UM7NJ,airplane,21,rzplus,1
165,Airplane,3BA7SXOG2MPF3CC5JD6KNEUNR2CR8L,3X4JMASXCQ8DS0O6IECHJ4FNS59B07,A3PIU3R3IE6VDW,airplane,21,rzplus,19
166,Airplane,3EHIMLB7GAY2EIY2N8UQ9ASH4TFH8F,32EYX73OY48GOTHBCICR8Q8YQH5RUU,AQ0YWEW29GSIJ,airplane,21,rzplus,37
167,Airplane,33QQ60S6BVHP1FZJS3OAZABPF39U0A,3K772S5NPCAMA36MQDLSQ4KPHLOEHG,A39FOF5RQ9CQAF,airplane,21,rzplus,55
168,Airplane,3CRWSLD92N3RROMTLMZZY1QD0D6OM8,3FTF2T8WLVHNCXAUD1R6ZTT12P29W5,A3OLRWACCCCUTU,airplane,22,rxplus,1
169,Airplane,30EMX9PEWNIBZSEJ7R3S3T8A845KS1,3GGAI1SQEZXT5JNJLJVASLSIDMTCMV,A1R8I1H63TWK79,airplane,22,rxplus,19
170,Airplane,3IVKZBIBK38KX2DB160VQ1SIGNBSHF,33M4IA01QK085XB6HNNESX72KUCXR8,A3GJ43NLKYZ7O,airplane,22,rxplus,37
171,Airplane,3VIVIU06GNBHV2BQNRMUE4UROBDMIV,37ZHEEHM60LM7GKDOKIKG0RYCOF37F,AORRGKTLLKLU0,airplane,22,rxplus,55
172,Airplane,31SIZS5W6CEL9GC157NK95FNL8URQS,3GDTJDAPVYARTGX647F5QZWZN198MY,A3E7ZJB271LWC4,airplane,22,rzplus,1
173,Airplane,3XDJY5RK6VK603HKB4BCBD12WFKU4L,3180JW2OT8BI5Q8J3CVAYNURHITJ5L,A3PIU3R3IE6VDW,airplane,22,rzplus,19
174,Airplane,3VQTAXTYO6KQL22TQJLZJR78672BU9,32Q90QCQ1WKDCT7UWYOP3W0H91HKED,AQ0YWEW29GSIJ,airplane,22,rzplus,37
175,Airplane,30F94FBDOUJBLPN4QEVPEVL6NTZTB4,3CTOC39K3BPXSUM2R5A7W78N8QNJ73,A39FOF5RQ9CQAF,airplane,22,rzplus,55
176,Airplane,37J05LC5B0IAMJPJSG8R7FMXS54DJW,3ZV9H2YQQH61XVLEWSQW8GQF2XSW3B,A3OLRWACCCCUTU,airplane,23,rxplus,1
177,Airplane,3T8DUCXY1Q5SXW87SUHTNPQGZT79TL,3Z9WI9EOZ3NPW3YWMZWVOZXU195KH9,A23UXKTVERRXNK,airplane,23,rxplus,19
178,Airplane,30P8I9JKPLKO91AKUZ4RCR9ZAIEV56,3P1L2B7AD5OA8Q21BC3MN87A2YIOL4,A3GJ43NLKYZ7O,airplane,23,rxplus,37
179,Airplane,3XD2A6FGGQTRIWVS3UC3DKUUXA89SB,3UNH76FOCW468MOOHBDZPCK1GEYYMK,AORRGKTLLKLU0,airplane,23,rxplus,55
180,Airplane,3G57RS03IK4FCACI6PKGAMCODKR25B,3TPWUS5F8D0PAVHXPL1X1JU9BU8CWZ,A3E7ZJB271LWC4,airplane,23,rzplus,1
181,Airplane,3W3RSPVVHVQ2YBO5HWATXU3DI1FLU5,3VAR3R6G1T0FTJIIHNUII3L4I23O8A,A3PIU3R3IE6VDW,airplane,23,rzplus,19
182,Airplane,3S1WOPCJGJSFEP3JOBJBDX4ISOHEJG,34S9DKFK77OCQ49OTCSZ2R91L8TYND,AQ0YWEW29GSIJ,airplane,23,rzplus,37
183,Airplane,3YKP7CX6H5EONRQXDBSO9ZTOYW8B7A,3WT783CTPFGXMSJMUU51E5HO1W7BC5,A39FOF5RQ9CQAF,airplane,23,rzplus,55
184,Airplane,30IRMPJWE2IZYDE6S23NDJ3EMVVRKF,3FQ5JJ512PNH6ZK7PXR8TJUQK7AKNJ,A3OLRWACCCCUTU,airplane,24,rxplus,1
185,Airplane,3V0TR1NRWD1MLU3M5ZULBCP8PC8A45,3TY7ZAOG5JJEL3S0ORPAI7YDFS2K06,A23UXKTVERRXNK,airplane,24,rxplus,19
186,Airplane,3GONHBMNIYX3QS00NVAGEZXHKOAZM0,384PI804XW0C9M58T0YC9TPNWO10ST,A3242LKO7C4LK4,airplane,24,rxplus,37
187,Helicopter,3CVBMEMMYEFYE4TJD32KVAWMT937HC,3VA45EW49RMXIJYXI2L33TYW4T31O3,AORRGKTLLKLU0,airplane,24,rxplus,55
188,Airplane,3SV8KD29M7R8040X2JX0ZM5DVJKZK0,3QAVNHZ3EQ3L6M801TY4MDN5DKJLAD,A3E7ZJB271LWC4,airplane,24,rzplus,1
189,Airplane,3ATYLI1PSW11QGG8IPM7I9YWWQMJOO,3SITXWYCNZ8LPQUHLQ1OSI2Y2CUXBO,A3LRG7LUVGYEAF,airplane,24,rzplus,19
190,Airplane,3K2CEDRADE074GR1H3LYSBW0ZSZMTI,37FMASSAYGQOZV5MM41NP8FJE0HBIV,AQ0YWEW29GSIJ,airplane,24,rzplus,37
191,Airplane,308KJXFUKU562FICK0VTJK105BEATQ,3LBXNTKX0VU21XFKN6NS1C78EEUX9L,A39FOF5RQ9CQAF,airplane,24,rzplus,55
192,Airplane,35U0MRQMVM6AHBG2ZE0QLX9QR6IOVP,3DEL4X4ELAKH2YNSVIF80T0ZK0EYXX,A2S96ZZ70YFPSK,airplane,25,rxplus,1
193,Airplane,37M4O367WMH5JEGBG730PVQMJPS5MP,33LKR6A5KIJDVB35EJ72X34J3XYT1N,AQ0YWEW29GSIJ,airplane,25,rxplus,19
194,Airplane,3VMV5CHJ0BE7C6VF60N3F6C336CTG6,3SLE99ER0RCAULUWM8P9P3I9A7FBZC,AJ7JFYKBG85ZV,airplane,25,rxplus,37
195,Airplane,37SDSEDIOC1RA7DOLJR5HNCAN4D18U,3C5W7UE9CJPH8HYECFRX6YDSE88XMH,AORRGKTLLKLU0,airplane,25,rxplus,55
196,Airplane,3NKW03WTMP6QHCTN41XQW4N4DN8WQZ,3907X2AHF44MS4SUG6YWXCDR66OP24,A3E7ZJB271LWC4,airplane,25,rzplus,1
197,Airplane,3IVEC1GSMSYGUO97CNOW6DLO3FCJ11,3K772S5NPCAMA36MQDLSQ4KPHJQHEH,A378FIW5KSRV8D,airplane,25,rzplus,19
198,None of the Above,3IVKZBIBK38KX2DB160VQ1SIGNMHSF,35L9RVQFCSH3ZZ38GD0XUM6S373HUH,A094612415T5EHTYKXTQ,airplane,25,rzplus,37
199,Airplane,3OEWW2KGRMAONUGG8T0WFB3JR6UDO9,31UV0MXWNUBMAFODLUAAMMFR453I5B,A39FOF5RQ9CQAF,airplane,25,rzplus,55
200,Airplane,3UDTAB6HI9YRHNBGUSTJ3EOB2BJ904,3LPW2N6LKX1RJ6JDFBZO5P32VDD5UG,AF2RVFRGP7GXX,airplane,26,rxplus,1
201,Airplane,363A7XIFW7LLF7M1PVV8K2PL2W4VA1,3VA45EW49RMXIJYXI2L33TYW4PJO1Y,A23UXKTVERRXNK,airplane,26,rxplus,19
202,Airplane,30U1YOGZHDV3LM89FAH5ZGDKOVISD6,3J88R45B2KXNTKVR4VJPN27NJCOXPG,A3GJ43NLKYZ7O,airplane,26,rxplus,37
203,Airplane,3W0XM68Y0SUB58FPU8O87SL1I471KD,33IZTU6J850K6CBJWCNJI7CY6XTSXR,AORRGKTLLKLU0,airplane,26,rxplus,55
204,Helicopter,3PKJ68EHEQVRYZULECRHY01VK44JHW,3SUWZRL0M2C6DEM5UUUOTDVZ84N6EG,A3E7ZJB271LWC4,airplane,26,rzplus,1
205,Airplane,3OB6JN3AATOUO1E9DEG3SWVIB71RM9,3JC6VJ2SAFI74X5F96IX5OR8RVZ5AR,A3PIU3R3IE6VDW,airplane,26,rzplus,19
206,Airplane,3YLPJ8OXYBCYH7BFG9MZVK06QX24XO,3EG49X351YBFJEDMPZKGH2G6OC96X4,AQ0YWEW29GSIJ,airplane,26,rzplus,37
207,Airplane,3FTID4TN9OXJFK8ARX7I0F9QEPVLY8,3ZOTGHDK5MAXC3XRVL0NZUL5UYASOI,A39FOF5RQ9CQAF,airplane,26,rzplus,55
208,Airplane,39XCQ6V3L133UBVJTRWJ0ZT0TIM65B,3ZSY5X72N1ALBOXEGW0I9KG959ERO3,AF2RVFRGP7GXX,airplane,27,rxplus,1
209,Airplane,3B9J25CZ38CTGU2VFEMUFAV23VVSCV,33JKGHPFYGTCWNKAA94O8WMUCQ6NMN,A1R8I1H63TWK79,airplane,27,rxplus,19
210,Airplane,3NC6WP7WKKJV19P9GAWWOT5Q1OKWWY,3HRMW88U1AP9BRS3932QXKQH40T0MT,A3UD7T1L80TCR3,airplane,27,rxplus,37
211,Airplane,3G57RS03IK4FCACI6PKGAMCODKQ52D,3M0NZ3JDP5X855DNLYYWMHIH0DIZ5S,AORRGKTLLKLU0,airplane,27,rxplus,55
212,Airplane,3ZVPAMTJXQ2UWRIN2BI8FRBLFLLGRM,3WMINLGALF2S3IEUOG55JUXIJB4CAN,A3E7ZJB271LWC4,airplane,27,rzplus,1
213,Airplane,3YLPJ8OXYBCYH7BFG9MZVK06QX1X4G,3QECW5O0KL0CJT4OF69E0TH0FKT5TL,A3GJ43NLKYZ7O,airplane,27,rzplus,19
214,None of the Above,3KA7IJSNX94DTXUX9XM59LK9YQ9PBQ,3EQHHY4HQWR8EOIIV6A71A2BPQXG5Z,A094612415T5EHTYKXTQ,airplane,27,rzplus,37
215,Airplane,3BO3NEOQN3GGT121QOWP5DZRUUYIAH,3ZAK8W07I8DSOZXCI5TCOU7BHSHU0C,A3VMNOYU4TNDNS,airplane,27,rzplus,55
216,Airplane,3RWB1RTQEMMURZWQ6L2VIJU8QDD8PL,30BUDKLTXHUAUAMRPBKJ17HZ9PDE52,A3OLRWACCCCUTU,airplane,28,rxplus,1
217,Airplane,3M67TQBQRKNNI09YMUQCSK0OB4MA91,3PJUZCGDJAFCMWECFYB0LDQFNW089L,A1R8I1H63TWK79,airplane,28,rxplus,19
218,Airplane,336OE47KJ5JIMKP4Q0R02RMCUFIWVO,32ZKVD547JM99SN311U0L2DUVC2B31,A12X8RUSITV7RU,airplane,28,rxplus,37
219,Airplane,3AC6MFV6ANHHYEZPWYU3MUPL32GHZE,3C2NJ6JBKEGMPJGH0RL4TN8W6P72N1,A1F6MWP9A0XLJQ,airplane,28,rxplus,55
220,Airplane,3N3WJQXEMVPTEZF3YC0NRB8LZAR2LZ,3TXMY6UCAINKQYLBDC2R9UCNNTQQC8,A3E7ZJB271LWC4,airplane,28,rzplus,1
221,Airplane,3GMLHYZ0MHWMYAV40BZJR259RGJYUA,3DI28L7YXEDB6SL8OOI7YH4I0UX1E5,A20SXG1DHDIDI7,airplane,28,rzplus,19
222,Airplane,3GONHBMNIYX3QS00NVAGEZXHKOLMZY,3MB8LZR5BJSRIZHMDKBTGRQ1IYJKL1,AQ0YWEW29GSIJ,airplane,28,rzplus,37
223,Airplane,3N3WJQXEMVPTEZF3YC0NRB8LZA0L2R,388U7OUMFB00875VEBY7JJKRATFR07,A39FOF5RQ9CQAF,airplane,28,rzplus,55
224,Airplane,3WGCNLZJLI73R29F2R2L3FQBYO4D1S,3AAJC4I4FKRGC4S8A02QNR1MFWCJZU,A3O4WYGKH31OX,airplane,29,rxplus,1
225,Airplane,3ZUE82NE1D0I0M7WSI6Q6PG4OEH8FN,3UNH76FOCW468MOOHBDZPCK1GACMYE,A1R8I1H63TWK79,airplane,29,rxplus,19
226,Airplane,3D17ECOUPHU59A7I92W9Q64Z7IH310,3FUI0JHJP1X46XJQM8FU3JFI7KM33Z,AJ7JFYKBG85ZV,airplane,29,rxplus,37
227,Airplane,3F6045TU8GN9DHZTUOCCWPP45MJ990,3YW4XOSQKUKSVOIUEOXC2ZQLMFTU1B,AORRGKTLLKLU0,airplane,29,rxplus,55
228,Airplane,33W1NHWFZKK73NQKWSBS0DS9EWBZT6,3P4RDNWND95UHE3YAWE4NWYWM3IIJB,A3E7ZJB271LWC4,airplane,29,rzplus,1
229,Airplane,3TZDZ3Y0KV5ROCWYQBXJHJ7L7A119P,3IUZPWIU1S67TTTLHYIVP27HG4WKW1,A3PIU3R3IE6VDW,airplane,29,rzplus,19
230,Airplane,344M16OZLLEBXFU439B364LZ18MNET,35H6S234SEZ6HVTCJT1LPJPMVCV65O,A094612415T5EHTYKXTQ,airplane,29,rzplus,37
231,Airplane,3XBXDSS89BIUFFI0M1LGH12HCJ1LX2,3VHHR074H7G3NKA2UQMKCMLFCFTL78,A39FOF5RQ9CQAF,airplane,29,rzplus,55
232,Airplane,3AXFSPQOZTX7K33FJM3HVFPI4IKJFD,3IFS6Q0HJMINGHMOXQNIFXPJF2ESID,A2S96ZZ70YFPSK,airplane,30,rxplus,1
233,Airplane,3S8A4GJRE62KS5AYZIEW4XNZ6DEV6B,3TPZPLC3M4BBDMODK6C1GMIJCEQP35,AVOF14300525D,airplane,30,rxplus,19
234,Airplane,3LCXHSGDMW58DSM9B5SP5YV5O7JSEZ,3R6BYFZZPBBB276XQSNKB8TJH5YFXQ,AJ7JFYKBG85ZV,airplane,30,rxplus,37
235,Airplane,3OB6JN3AATOUO1E9DEG3SWVIB7WMRZ,3VZLGYJEYP9H7OXXR4HRE091TCVXZ3,AORRGKTLLKLU0,airplane,30,rxplus,55
236,Airplane,3909MD9T32GZ9NHN5LSQYZCQZHVEF8,3OWEPKL08DBTBKDN632ZPEP4H7B7N8,A3E7ZJB271LWC4,airplane,30,rzplus,1
237,Airplane,33N1S8XHIPK6U3EBU9RIU79EMDPZ12,33SA9F9TR1T47T1BLC7SR7UCW71EWC,A3LRG7LUVGYEAF,airplane,30,rzplus,19
238,Airplane,3VGET1QS03YGBUO882OKWD698XM7WI,3GM6G9ZBKRWAR0PU75Q0HVSM1G1TMJ,AQ0YWEW29GSIJ,airplane,30,rzplus,37
239,Airplane,36GJS3V79YPDY3ZAU69ZD0PU540GJ3,3FE7TXL1LMM7SGT9GJDLXH31B5Z2Q3,A39FOF5RQ9CQAF,airplane,30,rzplus,55
240,Ball,3B623HUYK7PR4RCIY26PDOZJDXK8S1,3A0EX8ZRNCNAPVKRQMNQBW971XBBYM,AF2RVFRGP7GXX,ball,1,rxplus,1
241,Ball,3N2YPY1GJ9XO5K3D50XUGLFCNB3EVG,3Y5140Z9D1FQ3P6W59JOKSK8VWPPI7,A23UXKTVERRXNK,ball,1,rxplus,19
242,Ball,3UDTAB6HI9YRHNBGUSTJ3EOB2IL09B,3R6BYFZZPBBB276XQSNKB8TJH60FXU,A3GJ43NLKYZ7O,ball,1,rxplus,37
243,Ball,378G7J1SKOX1K93IVA2Q2NYQUKKEW5,3YT88D1N0CXA2VRX7E7TK5WKI8I3KO,AORRGKTLLKLU0,ball,1,rxplus,55
244,Ball,3MNJFORX9E3ZD4OUUKZNU56DMOW5FY,3SEPORI8WRY5BBP4GUPDUSY3STMZA5,A3E7ZJB271LWC4,ball,1,rzplus,1
245,Ball,3OPLMF3EV8MP3L4WKVY7JZBJA5MLND,3AQF3RZ55CHYJSM1P5EUBVGZK6L6FJ,A3PIU3R3IE6VDW,ball,1,rzplus,19
246,Ball,3AA88CN99S28VEQS6XVHLFWBPPMKY0,3E47SOBEYUV790XS04XI0SL1WLGCI2,AQ0YWEW29GSIJ,ball,1,rzplus,37
247,Ball,3LN50BUKQYAP66G90ABZNOGEAKSLPE,39DD6S19JTA81O6GWZRZQBOUDB4ZEQ,A39FOF5RQ9CQAF,ball,1,rzplus,55
248,Ball,3QHITW7OZR8TAZQK3W1YEFQDLXZAQI,3WYP994K1BQ4JJ3WUV6I0GNFNWVY6J,AF2RVFRGP7GXX,ball,2,rxplus,1
249,Ball,3ZURAPD29BM0PMNBTXXBRFTWA8BF1A,37UEWGM5HX70FWQDAU27XO31FC1R18,A1R8I1H63TWK79,ball,2,rxplus,19
250,Ball,3EPG8DX9MNPB4HDO8NVS6ZKHOUE5PW,3OCHAWUVGSJMITYBR3EHRLLOP1HXKC,AJ7JFYKBG85ZV,ball,2,rxplus,37
251,Ball,3V0TR1NRWD1MLU3M5ZULBCP8PCN4AE,3UJ1CZ6IZLOB4TR9Q64OQOLEDYIS5G,AORRGKTLLKLU0,ball,2,rxplus,55
252,Ball,35F6NGNVNBIOJDKEDXJ99TZA43Z7TN,3NS0A6KXC876L2272UHNQE96QO4GZ3,A3E7ZJB271LWC4,ball,2,rzplus,1
253,Ball,37SQU136WAN9Z7T3MYIQ2DP29YD11G,39LOEL67OW4Q7UPWYPAQU0NTNBA38X,A378FIW5KSRV8D,ball,2,rzplus,19
254,Ball,3INZSNUD93PLG7CA64HEIL8UW749DN,3E13VNJ1NRUNMXNUK78YJW2ASOP1I1,AQ0YWEW29GSIJ,ball,2,rzplus,37
255,Ball,3BA7SXOG2MPF3CC5JD6KNEUNR2HR8Q,3Y5140Z9D1FQ3P6W59JOKSK8V56PI6,A3VMNOYU4TNDNS,ball,2,rzplus,55
256,Ball,3MJ28H2Y2H7TJH1NTNIDHZFREIGO5I,3SNLUL3WO8M5LVMY7YFVMEZZH33LUA,AF2RVFRGP7GXX,ball,3,rxplus,1
257,Ball,30UZJB2PPKB4XS81APYLTWHGJYB357,39GHHAVOMJQ0974JP7C0TVODHFH4J6,A1R8I1H63TWK79,ball,3,rxplus,19
258,Ball,36D1BWBEIQ0DKHXOYO12RONAZFC2MW,3ND9UOO81O1IDZB32YUW42KW50HLWD,A3GJ43NLKYZ7O,ball,3,rxplus,37
259,Ball,3BC9H1KCZXBZQEK9VBEK9QQ6CWOWY1,354GIDR5ZF5C8DLWKYFSZNJ41YI00A,AORRGKTLLKLU0,ball,3,rxplus,55
260,Ball,3FJ2RVH2625YDXEU9FXXM2HQZGA292,33OOO72IVLKXIED3UGWMEZNA70OCT7,A3E7ZJB271LWC4,ball,3,rzplus,1
261,Ball,37J05LC5B0IAMJPJSG8R7FMXSCFJDR,3XUHV3NRVOXMEKDTFCSPMAEC4QP5H2,A3PIU3R3IE6VDW,ball,3,rzplus,19
262,Ball,33KMQD9OGMD1LFN70UG84X7SF6D77G,3R5F3LQFV6JUDFJ5QDUVVNI8HBWZOC,A094612415T5EHTYKXTQ,ball,3,rzplus,37
263,Ball,3L4YG5VWAQRXJXPRIKMG4HRKNSNDDC,30LB5CDZNG99AYRMOSSK5MMQJAZ0ZA,A39FOF5RQ9CQAF,ball,3,rzplus,55
264,Ball,362E9TQF3KPH3SF4COOZ1ZAUSIVGIX,3NPFYT4IZG3HG72S1CT2TTTVF47GX0,AF2RVFRGP7GXX,ball,4,rxplus,1
265,Ball,3CIS7GGG78IOS5ED0ANPKZDT94UEUR,3AAPLD8UCGGOZMOJG8ANPQKQKMWHTC,A23UXKTVERRXNK,ball,4,rxplus,19
266,Ball,3Y3CZJSZANSWGUT3LFZHBUKWPC25RO,39GAF6DQWVZS837UJE7HYLS40K3V1Y,AJ7JFYKBG85ZV,ball,4,rxplus,37
267,Ball,3VO4XFFP28LBRXSMWTPE4OONKWZ7Q8,3TU5ZICBRH0IEVVYW0MM78G4X0Y8Q9,AORRGKTLLKLU0,ball,4,rxplus,55
268,Ball,3MQKOF1EF5NWS3PIZFR6W5G5U8KDWC,3NKQQ8O3924MNJY6UHH731RUBE4DUW,A3E7ZJB271LWC4,ball,4,rzplus,1
269,Ball,3Q2T3FD0PQ725ZT72OF7AYS25TLM30,3VE8AYVF8QWLN65PIKBSV9CQQ1C8F8,A3PIU3R3IE6VDW,ball,4,rzplus,19
270,Ball,3YD0MU1ND50J4HL57XSSEO9IGEJA7A,3TOK3KHVJXHBT5DZ7I2C43P97JO7OZ,AQ0YWEW29GSIJ,ball,4,rzplus,37
271,Ball,37ZQELHER3X993MHK7ZMJCQ8AAHNMM,31Z0PCVWUOER6XI73ZOBYDVW6SHT7L,A39FOF5RQ9CQAF,ball,4,rzplus,55
272,Ball,3ZZAYRN1J9QV4JCDUJ0BKFL5UL2OT9,337RC3OW0915YABYCOP0I01IVANLVA,AF2RVFRGP7GXX,ball,5,rxplus,1
273,Ball,3421H3BMADGYJTC2G03PLJ371RG9JG,308XBLVESM31SU85CRVW30GA1OTRBS,A23UXKTVERRXNK,ball,5,rxplus,19
274,Ball,33J5JKFML9XTQERZUHMOR7C7FU8Q3H,34X6J5FLPXX7YCRHN4JDWYPID9MJQU,AJ7JFYKBG85ZV,ball,5,rxplus,37
275,Ball,379OL9DBTVDOEI71204SV6IVEV49YP,3NXNZ5RS1EW8MI9T5TJU7DUKCGO79Z,AORRGKTLLKLU0,ball,5,rxplus,55
276,Ball,3P520RYKDK5OWMLKP9UMG57GWBAU5L,3E337GFOLD7C4DOOZ66TVR2XGARNGO,A3E7ZJB271LWC4,ball,5,rzplus,1
277,Ball,391JB9X401781X1ENU76RK94GF7MKB,3CN4LGXD51NQ4WZIB7D33I31UQA4YY,A20SXG1DHDIDI7,ball,5,rzplus,19
278,Ball,367O8HRHLJ7QLQPGMZGCWCJEBI04SG,3TVRFO09GOEX2ZGTC3QI6LY3E6ILX9,A3AJR1PM02424Y,ball,5,rzplus,37
279,Ball,3VGZ74AYUJFQQPT4KESDQWCZFKRGCP,33NF62TLXN1LN9TMAZZG0CD9EANJK9,A39FOF5RQ9CQAF,ball,5,rzplus,55
280,Ball,306996CF7ZJAC5BVOVBF8P2BV3SB1J,3KIBXJ1WD9TZOKKJQCRL88UVAHJOK6,AF2RVFRGP7GXX,ball,6,rxplus,1
281,Ball,3YLPJ8OXYBCYH7BFG9MZVK06QXH4X3,3I33IC7ZWJ1F50MSRNGZ7HOW7ER2AS,AVOF14300525D,ball,6,rxplus,19
282,Ball,3R868ACW5VB3YI4ECSCL1UDKO2YZGS,3X4JMASXCQ8DS0O6IECHJ4FNS1PB0F,A3GJ43NLKYZ7O,ball,6,rxplus,37
283,Ball,3KWGG5KP7M1QIZPQVHQ831WWB6TMCT,3SEPORI8WRY5BBP4GUPDUSY3SRMZA1,AORRGKTLLKLU0,ball,6,rxplus,55
284,Ball,3A520CCNXQZ4DW0FU56YKY1Z21IEAV,3NC5L260MSLO8YS5P10OSV2Q55XOF6,A3E7ZJB271LWC4,ball,6,rzplus,1
285,Ball,385MDVINGFE9VPPA9BDHZ3BIZSLWJD,30BXRYBRP8WGR3SDBDFYCARPONSHWU,A3GR67CRG4SLB6,ball,6,rzplus,19
286,Ball,33P2GD6NSQRM9J03WXRTZF18ZT9HKY,3B2X28YI30E86BALK3SYS5PE59MB61,AQ0YWEW29GSIJ,ball,6,rzplus,37
287,Ball,3SU800BH99RDP84I91IPEG27S77QU4,3VP0C6EFSKV4P2EIBSI76L08H936M0,A39FOF5RQ9CQAF,ball,6,rzplus,55
288,Ball,33K3E8REXZUZ08YHSCCCCWGBSCM8X9,32EYX73OY48GOTHBCICR8Q8YNV1URI,AF2RVFRGP7GXX,ball,7,rxplus,1
289,Ball,3UL5XDRDOFIQYPE7M6THKDPRZK3854,3SBEHTYCWR2KC3YXWWF7XJDKZ1RIYT,A1R8I1H63TWK79,ball,7,rxplus,19
290,Ball,3Z3R5YC0Q6M1Y6ZKVGHLXLCR2RCTF7,3GU1KF0O4M0GGHSQZZR7Y5GV08RBPA,A3242LKO7C4LK4,ball,7,rxplus,37
291,Ball,31D0ZWOD1DY5M6LLMY7JZ9ZV807A04,3PDJHANYK9FIXOD7KV2UEGSC0IG6HT,AORRGKTLLKLU0,ball,7,rxplus,55
292,Ball,3AC6MFV6ANHHYEZPWYU3MUPL32GZHW,3NG53N1RLZIXEJUJWN7X73QUS6J8PT,A3E7ZJB271LWC4,ball,7,rzplus,1
293,Ball,3LN3BXKGD3UZ4NZ915SE2QJ2704GWT,3Y9N9SS8L2A2OPLNFXL6GS1UY243D0,A3GR67CRG4SLB6,ball,7,rzplus,19
294,Ball,34R3P23QIV0D4JUKLBAWNQV3M0IHWU,34S9DKFK77OCQ49OTCSZ2R91L7NNYU,A094612415T5EHTYKXTQ,ball,7,rzplus,37
295,Ball,3K1H3NEY8OY0VHZIKANOA2UH0K3DGM,326O153BMMX5YN1K4H22ZJ5RPTXDE8,A39FOF5RQ9CQAF,ball,7,rzplus,55
296,Ball,308KJXFUKU562FICK0VTJK1054XTAE,3NKQQ8O3924MNJY6UHH731RU8UADUV,AF2RVFRGP7GXX,ball,8,rxplus,1
297,Ball,3CKVGCS3QJ49M27F3YTAK9T1U6Z0SB,34X6J5FLPXX7YCRHN4JDWYPID70QJB,A1R8I1H63TWK79,ball,8,rxplus,19
298,Ball,3HXCEECSRPS3K9PE6YYR8UKOTYOZYQ,3YZ8UPK3VXLCIRSSULMWJV9CQAQCUL,AJ7JFYKBG85ZV,ball,8,rxplus,37
299,Ball,3DWGDA5PPI3PLJ91TC2F91WIY2E1VZ,3S06PH7KSV36EM78ST7NSZMX0FVD1H,AORRGKTLLKLU0,ball,8,rxplus,55
300,Ball,3P6ENY9P8CVV3OAFWU6HMZMV7PFHII,37UQDCYH61U6JPMW8UOQZVJH3AE7VQ,A3E7ZJB271LWC4,ball,8,rzplus,1
